Generator,Label,Image_Path,Caption_ID,Full_Text,Min_Prob,Avg_Prob,Word_Prob_Details
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/376_sdv4_00035.png,3,##ists monkey in the top of tree with yellow hair eating something in the distance,0.01,0.194,##ists(0.02) | monkey(0.09) | in(0.12) | the(0.13) | top(0.01) | of(0.73) | tree(0.08) | with(0.24) | yellow(0.10) | hair(0.18) | eating(0.03) | something(0.15) | in(0.03) | the(0.17) | distance(0.02) | [SEP](1.00)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/376_sdv4_00035.png,4,portrait of a young golden monkey sitting on a branch of a tree,0.02,0.5834,portrait(0.02) | of(1.00) | a(0.88) | young(0.04) | golden(0.25) | monkey(0.93) | sitting(0.46) | on(0.36) | a(0.75) | branch(0.26) | of(0.26) | a(1.00) | tree(1.00) | [SEP](0.97)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/376_sdv4_00035.png,5,##ists with red hair on the face and arms are looking up and to the right,0.008,0.2249,##ists(0.02) | with(0.01) | red(0.05) | hair(0.18) | on(0.13) | the(0.10) | face(0.37) | and(0.36) | arms(0.15) | are(0.26) | looking(0.09) | up(0.09) | and(0.06) | to(0.16) | the(0.93) | right(0.27) | [SEP](0.60)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/376_sdv4_00035.png,6,these are two different kinds of monkeys sitting in trees,0.0211,0.3973,these(0.02) | are(0.60) | two(0.46) | different(0.06) | kinds(0.16) | of(1.00) | monkeys(0.70) | sitting(0.24) | in(0.58) | trees(0.07) | [SEP](0.48)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/376_sdv4_00035.png,7,this is a monkey perched in a tree on a branch,0.026,0.5716,this(0.03) | is(0.95) | a(0.84) | monkey(0.24) | perched(0.03) | in(0.44) | a(0.86) | tree(1.00) | on(0.05) | a(0.71) | branch(0.70) | [SEP](1.00)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/376_sdv4_00035.png,8,branch of tree with a yellow monkey,0.0203,0.4051,branch(0.02) | of(0.77) | tree(0.26) | with(0.61) | a(0.35) | yellow(0.20) | monkey(0.90) | [SEP](0.13)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/376_sdv4_00035.png,9,yellow monkey sitting in a tree and drinking from a cup,0.0182,0.5516,yellow(0.03) | monkey(0.81) | sitting(0.47) | in(0.58) | a(0.59) | tree(1.00) | and(0.06) | drinking(0.02) | from(0.36) | a(0.97) | cup(0.72) | [SEP](1.00)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/376_sdv4_00035.png,10,yellow monkey sitting on a tree limb eating fruit in a forest,0.0161,0.3889,yellow(0.03) | monkey(0.81) | sitting(0.47) | on(0.38) | a(0.48) | tree(0.69) | limb(0.14) | eating(0.09) | fruit(0.02) | in(0.18) | a(0.54) | forest(0.23) | [SEP](1.00)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/363_sdv4_00127.png,1,dusty gray animal with silver spikes,0.02,0.1822,dusty(0.02) | gray(0.06) | animal(0.18) | with(0.45) | silver(0.02) | spikes(0.46) | [SEP](0.09)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/363_sdv4_00127.png,2,furry armadion is sitting in sand while looking at a small animal,0.0154,0.243,furry(0.02) | arm(0.11) | ##adi(1.00) | ##on(0.15) | is(0.06) | sitting(0.15) | in(0.19) | sand(0.02) | while(0.02) | looking(0.35) | at(0.43) | a(0.04) | small(0.10) | animal(0.05) | [SEP](0.96)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/363_sdv4_00127.png,3,gray and white armadiw is walking in the dirt,0.0193,0.4276,gray(0.02) | and(0.28) | white(0.56) | arm(0.49) | ##adi(1.00) | ##w(0.04) | is(0.04) | walking(0.32) | in(0.09) | the(0.62) | dirt(0.83) | [SEP](0.84)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/363_sdv4_00127.png,4,blond armadion in the dirt eating on something stick in its mouth,0.0083,0.3965,blond(0.02) | arm(0.67) | ##adi(1.00) | ##on(0.36) | in(0.07) | the(0.38) | dirt(0.51) | eating(0.13) | on(0.08) | something(0.13) | stick(0.01) | in(0.02) | its(0.62) | mouth(0.96) | [SEP](1.00)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/363_sdv4_00127.png,5,dirt surface with brown area and small animal laying on it,0.0127,0.3283,dirt(0.02) | surface(0.07) | with(0.44) | brown(0.03) | area(0.01) | and(0.29) | small(0.17) | animal(0.50) | laying(0.07) | on(0.75) | it(0.72) | [SEP](0.88)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/363_sdv4_00127.png,6,someone is digging into a close up of an animal on the ground,0.0077,0.3933,someone(0.03) | is(0.45) | digging(0.01) | into(0.16) | a(0.41) | close(0.01) | up(0.77) | of(0.31) | an(0.26) | animal(0.21) | on(0.25) | the(0.69) | ground(0.94) | [SEP](1.00)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/363_sdv4_00127.png,7,"zebra like armadillo walking on a dirt area, close to a brick wall",0.0125,0.3076,"zebra(0.02) | like(0.40) | arm(0.05) | ##adi(1.00) | ##llo(0.20) | walking(0.03) | on(0.43) | a(0.18) | dirt(0.56) | area(0.05) | ,(0.03) | close(0.07) | to(0.29) | a(0.16) | brick(0.01) | wall(0.74) | [SEP](1.00)"
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/363_sdv4_00127.png,8,"this is an image of a close up of a small, silver animal",0.0197,0.5333,"this(0.03) | is(0.97) | an(0.37) | image(0.57) | of(1.00) | a(0.78) | close(0.21) | up(0.74) | of(0.68) | a(0.78) | small(0.37) | ,(0.05) | silver(0.02) | animal(0.43) | [SEP](1.00)"
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/363_sdv4_00127.png,9,picture photograph of a single armadion in its natural habitat,0.0111,0.4822,picture(0.02) | photograph(0.02) | of(1.00) | a(0.70) | single(0.01) | arm(0.81) | ##adi(1.00) | ##on(0.29) | in(0.07) | its(0.04) | natural(0.59) | habitat(0.85) | [SEP](0.86)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/363_sdv4_00127.png,10,fuzzy armadile with spiked spikes on its head in dirt,0.0198,0.3287,fuzzy(0.02) | arm(0.18) | ##adi(1.00) | ##le(0.40) | with(0.16) | spiked(0.14) | spikes(0.57) | on(0.21) | its(0.27) | head(0.29) | in(0.07) | dirt(0.30) | [SEP](0.66)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/546_sdv4_00143.png,1,"bridges electric guitar on blue background top view, close up, with soft focus",0.0171,0.3437,"bridges(0.02) | electric(0.39) | guitar(0.96) | on(0.14) | blue(0.40) | background(0.50) | top(0.02) | view(0.82) | ,(0.06) | close(0.33) | up(0.39) | ,(0.07) | with(0.12) | soft(0.02) | focus(0.54) | [SEP](0.74)"
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/546_sdv4_00143.png,2,they're just some things that are going on in this picture,0.0238,0.3302,they(0.02) | '(0.06) | re(0.89) | just(0.08) | some(0.03) | things(0.04) | that(0.54) | are(0.26) | going(0.08) | on(0.52) | in(0.39) | this(0.41) | picture(0.38) | [SEP](0.91)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/546_sdv4_00143.png,3,laying on top of a table with a guitar that is in the shape of a cat,0.0198,0.4446,laying(0.02) | on(0.24) | top(0.07) | of(1.00) | a(0.74) | table(0.17) | with(0.17) | a(0.75) | guitar(0.58) | that(0.08) | is(0.67) | in(0.06) | the(0.27) | shape(0.37) | of(1.00) | a(0.84) | cat(0.02) | [SEP](0.96)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/546_sdv4_00143.png,4,closeup of a electric guitar on a blue surface,0.0192,0.5258,close(0.02) | ##up(0.53) | of(0.83) | a(0.60) | electric(0.03) | guitar(1.00) | on(0.17) | a(0.89) | blue(0.87) | surface(0.41) | [SEP](0.44)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/546_sdv4_00143.png,5,##ng electric guitar on table with a light blue background,0.0237,0.4206,##ng(0.02) | electric(0.13) | guitar(1.00) | on(0.15) | table(0.03) | with(0.53) | a(0.09) | light(0.06) | blue(0.93) | background(0.82) | [SEP](0.86)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/546_sdv4_00143.png,6,fender tip of an electric guitar lying on a surface,0.0076,0.4181,fender(0.02) | tip(0.01) | of(0.23) | an(0.34) | electric(0.60) | guitar(1.00) | lying(0.08) | on(0.75) | a(0.74) | surface(0.04) | [SEP](0.79)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/546_sdv4_00143.png,7,"jackson's signature model electric guitar, with a black, maple pick - up",0.011,0.3111,"jackson(0.02) | '(0.18) | s(1.00) | signature(0.08) | model(0.12) | electric(0.31) | guitar(1.00) | ,(0.18) | with(0.13) | a(0.43) | black(0.13) | ,(0.01) | maple(0.05) | pick(0.11) | -(0.35) | up(0.80) | [SEP](0.39)"
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/546_sdv4_00143.png,8,blond electric guitar sitting on blue surface with no frets,0.0228,0.5148,blond(0.02) | electric(0.62) | guitar(1.00) | sitting(0.14) | on(0.70) | blue(0.27) | surface(0.46) | with(0.67) | no(0.05) | fr(0.65) | ##ets(1.00) | [SEP](0.60)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/546_sdv4_00143.png,9,##ished electric guitar lying on top of blue cloth and with its pickup highlighted,0.0193,0.348,##ished(0.02) | electric(0.30) | guitar(1.00) | lying(0.11) | on(0.82) | top(0.12) | of(1.00) | blue(0.31) | cloth(0.22) | and(0.04) | with(0.08) | its(0.05) | pickup(0.16) | highlighted(0.03) | [SEP](0.96)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/546_sdv4_00143.png,10,##king a photo of a guitar laying on a blue surface,0.0196,0.448,##king(0.02) | a(0.13) | photo(0.04) | of(0.41) | a(0.69) | guitar(0.35) | laying(0.09) | on(0.80) | a(0.68) | blue(0.69) | surface(0.58) | [SEP](0.90)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/769_sdv4_00127.png,1,##ooooooooooooooooooooop this is the nameplate for the street name r nullla,0.0101,0.5121,##oo(0.02) | ##oo(0.81) | ##oo(0.86) | ##oo(0.87) | ##oo(0.89) | ##oo(0.89) | ##oo(0.86) | ##oo(0.83) | ##oo(0.81) | ##oo(0.78) | ##op(0.01) | this(0.18) | is(0.89) | the(0.20) | name(0.88) | ##plate(0.04) | for(0.52) | the(0.18) | street(0.06) | name(0.23) | r(0.75) | null(0.05) | ##la(0.25) | [SEP](0.44)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/769_sdv4_00127.png,2,sticker with the word r ruille is shown on the black background,0.0201,0.378,stick(0.02) | ##er(1.00) | with(0.27) | the(0.30) | word(0.54) | r(0.89) | ru(0.02) | ##ille(0.09) | is(0.03) | shown(0.12) | on(0.82) | the(0.46) | black(0.02) | background(0.08) | [SEP](1.00)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/769_sdv4_00127.png,3,"an old, torn sign that reads rruil, is displayed on concrete",0.0124,0.2232,"an(0.02) | old(0.19) | ,(0.10) | torn(0.05) | sign(0.17) | that(0.21) | reads(0.39) | rr(0.10) | ##uil(0.03) | ,(0.01) | is(0.13) | displayed(0.09) | on(0.83) | concrete(0.03) | [SEP](1.00)"
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/769_sdv4_00127.png,4,they are signs on a sidewalk reading r r fuller and in front of a sidewalk,0.0125,0.3226,they(0.02) | are(0.73) | signs(0.01) | on(0.24) | a(0.29) | sidewalk(0.17) | reading(0.05) | r(0.86) | r(0.38) | fuller(0.02) | and(0.12) | in(0.03) | front(0.04) | of(1.00) | a(0.56) | sidewalk(0.04) | [SEP](0.92)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/769_sdv4_00127.png,5,"cardboard label with a writing that reads r bullella, printed on it",0.0091,0.3339,"cardboard(0.02) | label(0.13) | with(0.41) | a(0.16) | writing(0.04) | that(0.21) | reads(0.49) | r(0.88) | bull(0.06) | ##ella(0.01) | ,(0.03) | printed(0.02) | on(0.82) | it(0.73) | [SEP](1.00)"
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/769_sdv4_00127.png,6,graffiti sign with name r r rules written on it on a sidewalk,0.0238,0.2986,graffiti(0.02) | sign(0.04) | with(0.19) | name(0.04) | r(0.32) | r(0.28) | rules(0.04) | written(0.17) | on(0.76) | it(0.44) | on(0.38) | a(0.31) | sidewalk(0.19) | [SEP](1.00)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/769_sdv4_00127.png,7,distressed sign on black surface with text that reads r pulling,0.0188,0.2837,distressed(0.02) | sign(0.19) | on(0.23) | black(0.07) | surface(0.15) | with(0.37) | text(0.03) | that(0.12) | reads(0.55) | r(0.89) | pulling(0.02) | [SEP](0.75)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/769_sdv4_00127.png,8,lettering on the sign says r fuller is above the words,0.01,0.2632,lettering(0.02) | on(0.61) | the(0.24) | sign(0.18) | says(0.25) | r(0.86) | fuller(0.01) | is(0.02) | above(0.02) | the(0.24) | words(0.12) | [SEP](0.58)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/769_sdv4_00127.png,9,this is a close up photo of a street name plate,0.0354,0.5183,this(0.04) | is(0.97) | a(0.81) | close(0.16) | up(0.82) | photo(0.07) | of(1.00) | a(0.87) | street(0.11) | name(0.36) | plate(0.38) | [SEP](0.64)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/769_sdv4_00127.png,10,distressed paper sign with the word r pullley on it sitting on a black concrete surface,0.0188,0.4025,distressed(0.02) | paper(0.15) | sign(0.38) | with(0.37) | the(0.28) | word(0.64) | r(0.87) | pull(0.22) | ##ley(0.02) | on(0.36) | it(0.95) | sitting(0.03) | on(0.91) | a(0.46) | black(0.13) | concrete(0.05) | surface(0.42) | [SEP](1.00)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/289_sdv4_00039.png,1,the large snow leopard is sitting in the grass by itself,0.0245,0.5018,the(0.02) | large(0.09) | snow(0.28) | leopard(1.00) | is(0.66) | sitting(0.12) | in(0.48) | the(0.92) | grass(0.85) | by(0.05) | itself(0.55) | [SEP](1.00)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/289_sdv4_00039.png,2,"portrait of a snow leopard resting in the grass, looking at the camera",0.0203,0.5997,"portrait(0.02) | of(0.96) | a(0.75) | snow(0.73) | leopard(1.00) | resting(0.15) | in(0.51) | the(0.70) | grass(0.96) | ,(0.06) | looking(0.24) | at(0.30) | the(0.69) | camera(0.93) | [SEP](1.00)"
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/289_sdv4_00039.png,3,"underside view of a snow leopard laying on the grass, with the eyes wide open",0.0175,0.4975,"underside(0.02) | view(0.45) | of(1.00) | a(0.68) | snow(0.74) | leopard(1.00) | laying(0.36) | on(0.37) | the(0.52) | grass(0.52) | ,(0.05) | with(0.32) | the(0.04) | eyes(0.38) | wide(0.02) | open(1.00) | [SEP](1.00)"
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/289_sdv4_00039.png,4,another animal in the photo is an snow leopard with blue eyes,0.0167,0.454,another(0.02) | animal(0.08) | in(0.06) | the(0.80) | photo(0.17) | is(0.63) | an(0.02) | snow(0.24) | leopard(1.00) | with(0.15) | blue(0.72) | eyes(1.00) | [SEP](1.00)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/289_sdv4_00039.png,5,furry and white snow leopard laying down in the grass,0.0196,0.429,furry(0.02) | and(0.03) | white(0.18) | snow(0.49) | leopard(1.00) | laying(0.46) | down(0.23) | in(0.58) | the(0.40) | grass(0.96) | [SEP](0.37)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/289_sdv4_00039.png,6,lounging snow leopard in a grassy field with one paw on the ground,0.0197,0.4866,lou(0.02) | ##nging(0.98) | snow(0.40) | leopard(1.00) | in(0.12) | a(0.14) | grassy(0.43) | field(0.59) | with(0.53) | one(0.05) | paw(0.43) | on(0.43) | the(0.38) | ground(0.78) | [SEP](1.00)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/289_sdv4_00039.png,7,a skier like leopard lays in the grass and rests on the ground,0.0216,0.3564,a(0.04) | skier(0.02) | like(0.05) | leopard(0.18) | lays(0.05) | in(0.38) | the(0.77) | grass(0.96) | and(0.15) | rests(0.06) | on(0.14) | the(0.35) | ground(0.86) | [SEP](1.00)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/289_sdv4_00039.png,8,leopard lying in the grass and staring away at something,0.0314,0.4025,leopard(0.03) | lying(0.14) | in(0.45) | the(0.55) | grass(1.00) | and(0.06) | staring(0.44) | away(0.07) | at(0.09) | something(0.71) | [SEP](0.89)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/289_sdv4_00039.png,9,"##ool, snow leopard sitting in a grass field with blue eyes",0.0221,0.4307,"##ool(0.02) | ,(0.15) | snow(0.10) | leopard(1.00) | sitting(0.06) | in(0.55) | a(0.10) | grass(0.11) | field(0.77) | with(0.55) | blue(0.18) | eyes(1.00) | [SEP](1.00)"
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/289_sdv4_00039.png,10,flock of snow leopards on the grass and looking into the distance,0.0185,0.5435,flock(0.02) | of(1.00) | snow(0.65) | leopard(1.00) | ##s(0.91) | on(0.03) | the(0.34) | grass(0.69) | and(0.04) | looking(0.12) | into(0.06) | the(0.91) | distance(0.85) | [SEP](1.00)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/665_sdv4_00143.png,1,##cker scooter on pavement in front of building and grass,0.0196,0.3874,##cker(0.02) | sc(0.20) | ##oot(1.00) | ##er(1.00) | on(0.10) | pavement(0.14) | in(0.20) | front(0.81) | of(1.00) | building(0.12) | and(0.18) | grass(0.02) | [SEP](0.25)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/665_sdv4_00143.png,2,there is a scooter that is on the street outside,0.0363,0.5458,there(0.04) | is(1.00) | a(1.00) | sc(0.12) | ##oot(1.00) | ##er(1.00) | that(0.33) | is(0.88) | on(0.04) | the(0.73) | street(0.18) | outside(0.10) | [SEP](0.69)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/665_sdv4_00143.png,3,brick wall of an old building with small bushes behind a moped,0.0103,0.3171,brick(0.02) | wall(0.59) | of(0.05) | an(0.04) | old(0.17) | building(0.65) | with(0.41) | small(0.01) | bushes(0.24) | behind(0.10) | a(0.16) | mo(0.09) | ##ped(1.00) | [SEP](0.91)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/665_sdv4_00143.png,4,maroon motorcycle on the ground,0.0201,0.1489,maroon(0.02) | motorcycle(0.08) | on(0.06) | the(0.23) | ground(0.16) | [SEP](0.35)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/665_sdv4_00143.png,5,paved sidewalk with a red moped parked outside of a building and green plants,0.0192,0.4113,paved(0.02) | sidewalk(0.13) | with(0.56) | a(0.26) | red(0.51) | mo(0.24) | ##ped(1.00) | parked(0.62) | outside(0.05) | of(0.31) | a(0.87) | building(0.73) | and(0.03) | green(0.13) | plants(0.20) | [SEP](0.90)
stable_diffusion_v_1_4,fake,/home/liangpeng/LYK/dataset/AIGCDetect/AIGCDetect_testset/test/stable_diffusion_v_1_4/1_fake/665_sdv4_00143.png,6,"vehicles parked on a side walk, in front of an outside wall",0.0211,0.3761,"vehicles(0.02) | parked(0.26) | on(0.44) | a(0.19) | side(0.04) | walk(1.00) | ,(0.02) | in(0.06) | front(0.76) | of(1.00) | an(0.04) | outside(0.02) | wall(0.52) | [SEP](0.88)"
